Age,Height,Matches,Minutes/Match,Goals/Match,Assists/Match,Yellow Cards/Match,Red Cards/Match,Shots/Match,Pass Success Rate,Aerials Won,class
25,187,69.0,75.1884057971015,0.0434782608695652,0.0579710144927536,0.260869565217391,0.0,0.3,83.0,1.6,Defender
20,182,15.0,67.2666666666667,0.0,0.0,0.2,0.0666666666666666,0.1,89.5,0.7,Defender
32,180,194.0,87.7525773195876,0.0876288659793814,0.0257731958762886,0.262886597938144,0.0154639175257731,1.0,80.0,2.1,Defender
21,187,94.0,85.6382978723404,0.0851063829787234,0.0106382978723404,0.148936170212766,0.0212765957446808,0.4,91.8,1.5,Defender
24,184,123.0,66.0975609756098,0.008130081300813,0.0975609756097561,0.0975609756097561,0.0,0.4,80.5,0.2,Defender
25,176,24.0,37.3333333333333,0.0,0.0416666666666666,0.25,0.0,0.3,84.1,0.7,Defender
25,186,38.0,85.6052631578947,0.0526315789473684,0.0,0.157894736842105,0.0,0.2,82.0,2.0,Defender
26,188,98.0,79.3469387755102,0.0204081632653061,0.010204081632653,0.224489795918367,0.0510204081632653,0.3,81.7,1.5,Defender
26,178,188.0,78.0744680851064,0.0212765957446808,0.0531914893617021,0.122340425531915,0.0,0.2,77.6,2.1,Defender
19,183,19.0,51.3157894736842,0.0,0.0,0.157894736842105,0.0,0.2,87.6,0.3,Defender
30,194,81.0,83.8518518518519,0.0246913580246913,0.0,0.111111111111111,0.0,0.3,84.4,1.7,Defender
30,187,205.0,73.8048780487805,0.0097560975609756,0.0048780487804878,0.214634146341463,0.024390243902439,0.2,84.9,1.5,Defender
28,195,370.0,84.6810810810811,0.0351351351351351,0.0297297297297297,0.12972972972973,0.0027027027027027,0.4,88.4,2.4,Defender
19,190,18.0,56.6111111111111,0.0,0.0,0.0555555555555555,0.0,0.1,75.9,1.2,Defender
27,194,49.0,78.1428571428571,0.0408163265306122,0.0,0.26530612244898,0.0408163265306122,0.2,84.8,1.2,Defender
24,191,11.0,90.0,0.0,0.0,0.0909090909090909,0.0,0.8,79.2,2.0,Defender
24,194,36.0,59.6666666666667,0.0,0.0277777777777777,0.222222222222222,0.0277777777777777,0.3,87.6,1.8,Defender
29,180,123.0,82.7154471544716,0.040650406504065,0.032520325203252,0.260162601626016,0.032520325203252,0.3,81.9,1.9,Defender
27,190,212.0,79.7169811320755,0.0471698113207547,0.0235849056603773,0.231132075471698,0.0094339622641509,0.6,80.8,1.6,Defender
34,183,186.0,79.2311827956989,0.064516129032258,0.0376344086021505,0.123655913978495,0.0053763440860215,0.4,85.0,1.9,Defender
19,179,6.0,23.8333333333333,0.0,0.0,0.333333333333333,0.166666666666667,0.2,64.8,1.0,Defender
27,196,197.0,86.6751269035533,0.0507614213197969,0.0456852791878172,0.152284263959391,0.0,0.6,79.9,4.9,Defender
22,176,10.0,43.1,0.0,0.0,0.1,0.0,0.6,63.6,0.4,Defender
20,175,45.0,55.5555555555556,0.0222222222222222,0.0444444444444444,0.177777777777778,0.0,0.3,85.0,0.3,Defender
22,185,63.0,53.0,0.0158730158730158,0.0158730158730158,0.126984126984127,0.0158730158730158,0.7,78.7,1.1,Defender
22,183,46.0,56.7391304347826,0.0217391304347826,0.0,0.130434782608696,0.0,0.1,90.8,1.3,Defender
28,185,159.0,81.6289308176101,0.0314465408805031,0.0188679245283018,0.0817610062893081,0.0,0.7,80.0,4.0,Defender
32,186,165.0,79.4545454545455,0.0303030303030303,0.175757575757576,0.151515151515152,0.0,0.6,81.5,1.0,Defender
23,196,11.0,46.5454545454546,0.0909090909090909,0.0,0.181818181818182,0.0909090909090909,0.8,83.3,1.2,Defender
25,196,21.0,69.1428571428571,0.0,0.0,0.142857142857143,0.0,0.7,82.4,1.9,Defender
23,189,13.0,84.8461538461538,0.0,0.0,0.461538461538462,0.0,1.2,79.3,2.9,Defender
32,187,119.0,87.546218487395,0.0336134453781512,0.0084033613445378,0.226890756302521,0.0168067226890756,0.4,86.0,0.8,Defender
25,185,56.0,57.3392857142857,0.0,0.0,0.0892857142857142,0.0,0.1,85.2,0.8,Defender
23,190,3.0,67.6666666666667,0.0,0.0,0.0,0.333333333333333,0.0,84.7,1.7,Defender
20,179,29.0,72.0344827586207,0.0344827586206896,0.0344827586206896,0.0689655172413793,0.0,0.3,85.4,0.6,Defender
24,185,2.0,3.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,Defender
26,191,97.0,75.1649484536083,0.0103092783505154,0.0309278350515463,0.22680412371134,0.0,0.3,87.8,1.6,Defender
24,189,9.0,77.2222222222222,0.0,0.0,0.555555555555556,0.0,0.6,75.8,1.6,Defender
20,186,5.0,60.8,0.0,0.0,0.2,0.0,0.6,87.1,1.6,Defender
27,189,135.0,82.6222222222222,0.0296296296296296,0.0222222222222222,0.155555555555556,0.0,0.3,79.6,3.2,Defender
34,185,336.0,79.4226190476191,0.0357142857142857,0.0535714285714285,0.235119047619048,0.0119047619047619,0.6,82.0,1.4,Defender
21,183,1.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,Defender
23,194,153.0,81.4967320261438,0.0522875816993464,0.0196078431372549,0.156862745098039,0.0,0.5,88.0,2.5,Defender
28,179,158.0,68.4493670886076,0.0189873417721519,0.145569620253165,0.107594936708861,0.0063291139240506,0.5,80.7,0.7,Defender
27,183,121.0,72.9338842975207,0.0330578512396694,0.15702479338843,0.0578512396694214,0.0,0.8,77.8,0.9,Defender
25,180,6.0,22.6666666666667,0.0,0.0,0.0,0.0,0.0,85.2,0.0,Defender
23,186,124.0,86.7258064516129,0.0806451612903225,0.0241935483870967,0.209677419354839,0.0080645161290322,0.7,70.8,3.3,Defender
19,196,5.0,88.2,0.0,0.0,0.0,0.0,0.4,84.1,3.0,Defender
30,194,115.0,88.1565217391304,0.0347826086956521,0.0521739130434782,0.269565217391304,0.017391304347826,0.5,81.6,2.6,Defender
35,180,362.0,88.328729281768,0.0441988950276243,0.0248618784530386,0.165745856353591,0.0027624309392265,0.6,71.0,3.5,Defender
19,176,10.0,25.7,0.0,0.0,0.1,0.0,0.7,89.9,0.3,Defender
26,186,240.0,80.7583333333333,0.0708333333333333,0.025,0.158333333333333,0.0083333333333333,0.7,85.7,2.5,Defender
33,188,206.0,85.8106796116505,0.0776699029126213,0.0339805825242718,0.155339805825243,0.0145631067961165,0.7,80.4,2.7,Defender
19,192,37.0,70.8378378378378,0.027027027027027,0.0,0.135135135135135,0.0,0.2,84.5,1.6,Defender
18,181,16.0,65.6875,0.0,0.3125,0.125,0.0,0.2,82.5,0.6,Defender
27,187,12.0,90.0,0.0,0.0833333333333333,0.166666666666667,0.0,0.1,85.3,0.7,Defender
25,188,124.0,84.0725806451613,0.0806451612903225,0.0403225806451612,0.290322580645161,0.0080645161290322,0.7,80.5,2.6,Defender
22,178,7.0,46.2857142857143,0.0,0.142857142857143,0.142857142857143,0.0,0.3,77.4,0.4,Defender
30,172,82.0,73.0731707317073,0.0121951219512195,0.0,0.134146341463415,0.0121951219512195,0.3,78.5,1.6,Defender
31,188,227.0,80.2026431718062,0.0176211453744493,0.013215859030837,0.118942731277533,0.0,0.2,83.4,1.6,Defender
19,188,8.0,17.625,0.0,0.0,0.0,0.0,0.0,80.3,0.6,Defender
32,186,314.0,84.8089171974522,0.0955414012738853,0.0159235668789808,0.152866242038217,0.0127388535031847,0.7,84.7,3.8,Defender
31,192,109.0,85.6238532110092,0.018348623853211,0.0091743119266055,0.238532110091743,0.0,0.3,84.5,1.8,Defender
28,187,209.0,83.7703349282297,0.0239234449760765,0.0143540669856459,0.23444976076555,0.0095693779904306,0.5,88.2,3.1,Defender
24,188,85.0,83.3058823529412,0.0117647058823529,0.0117647058823529,0.164705882352941,0.0235294117647058,0.2,91.8,1.8,Defender
29,193,367.0,85.3569482288828,0.0790190735694822,0.0435967302452316,0.196185286103542,0.0027247956403269,1.0,67.1,5.0,Defender
28,183,57.0,69.2105263157895,0.0175438596491228,0.0350877192982456,0.0350877192982456,0.0175438596491228,0.4,76.8,1.4,Defender
31,184,67.0,68.3880597014925,0.0298507462686567,0.0149253731343283,0.283582089552239,0.0149253731343283,0.3,75.6,1.1,Defender
22,180,96.0,66.2395833333333,0.0104166666666666,0.114583333333333,0.104166666666667,0.0,0.3,80.9,0.7,Defender
20,185,1.0,5.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,Defender
18,187,7.0,42.0,0.0,0.0,0.142857142857143,0.0,0.0,77.0,0.1,Defender
23,182,13.0,16.6153846153846,0.0,0.0,0.0769230769230769,0.0,0.1,77.6,0.3,Defender
29,191,115.0,76.6086956521739,0.0608695652173913,0.0347826086956521,0.156521739130435,0.008695652173913,0.6,81.4,2.1,Defender
29,195,347.0,76.9308357348703,0.0489913544668587,0.0288184438040345,0.0778097982708933,0.0,0.6,89.6,1.8,Defender
25,187,144.0,73.5277777777778,0.0347222222222222,0.0069444444444444,0.229166666666667,0.0416666666666666,0.3,86.3,1.7,Defender
23,189,81.0,71.9382716049383,0.0123456790123456,0.037037037037037,0.234567901234568,0.0123456790123456,0.2,75.1,1.3,Defender
22,189,99.0,88.5353535353535,0.0101010101010101,0.0,0.131313131313131,0.0101010101010101,0.2,85.1,1.6,Defender
33,186,175.0,79.1028571428572,0.0342857142857142,0.0171428571428571,0.182857142857143,0.0171428571428571,0.3,78.4,1.8,Defender
28,194,106.0,83.9716981132076,0.0660377358490566,0.0283018867924528,0.10377358490566,0.0094339622641509,0.5,84.8,3.2,Defender
22,187,85.0,73.5529411764706,0.0117647058823529,0.0,0.188235294117647,0.0352941176470588,0.3,82.1,1.3,Defender
26,178,5.0,71.8,0.0,0.0,0.0,0.0,0.4,76.9,0.2,Defender
22,170,81.0,82.6296296296296,0.0,0.037037037037037,0.074074074074074,0.0,0.4,84.9,0.6,Defender
24,186,60.0,87.8,0.0333333333333333,0.0333333333333333,0.316666666666667,0.0166666666666666,0.4,85.7,2.1,Defender
23,178,33.0,80.030303030303,0.0,0.0,0.151515151515152,0.0303030303030303,0.3,78.8,0.6,Defender
23,190,14.0,89.9285714285714,0.0,0.0,0.0714285714285714,0.0,0.4,73.9,3.2,Defender
22,188,32.0,51.59375,0.0,0.0,0.09375,0.0,0.2,77.3,0.8,Defender
30,194,101.0,87.2673267326733,0.0594059405940594,0.0198019801980198,0.178217821782178,0.0,0.5,86.6,2.6,Defender
24,175,5.0,21.8,0.0,0.0,0.0,0.0,0.0,66.3,0.6,Defender
17,187,1.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Defender
29,185,322.0,80.2453416149068,0.0403726708074534,0.0341614906832298,0.239130434782609,0.0,0.6,82.9,2.4,Defender
22,189,44.0,72.2272727272727,0.0,0.0,0.181818181818182,0.0,0.1,89.8,0.7,Defender
21,190,46.0,72.3260869565217,0.0217391304347826,0.0,0.239130434782609,0.0,0.4,69.3,0.9,Defender
22,191,67.0,68.865671641791,0.044776119402985,0.0149253731343283,0.0895522388059701,0.0149253731343283,0.4,80.9,1.8,Defender
22,198,29.0,78.7586206896552,0.0,0.0344827586206896,0.103448275862069,0.0344827586206896,0.3,80.0,2.4,Defender
19,183,1.0,90.0,0.0,0.0,0.0,0.0,0.0,89.7,4.0,Defender
23,185,25.0,64.72,0.04,0.04,0.2,0.0,0.6,83.1,1.5,Defender
23,193,146.0,77.027397260274,0.047945205479452,0.0205479452054794,0.0890410958904109,0.0205479452054794,0.4,79.4,2.4,Defender
22,190,5.0,45.8,0.0,0.0,0.2,0.0,0.4,81.3,0.4,Defender
24,185,69.0,56.2608695652174,0.0144927536231884,0.0144927536231884,0.130434782608696,0.0144927536231884,0.3,76.9,0.9,Defender
25,186,5.0,72.8,0.2,0.2,0.0,0.0,0.8,88.0,0.2,Defender
32,178,38.0,67.7105263157895,0.0263157894736842,0.0,0.236842105263158,0.0789473684210526,0.2,82.7,1.3,Defender
27,189,102.0,80.2352941176471,0.0196078431372549,0.0294117647058823,0.274509803921569,0.0784313725490196,0.3,84.2,0.9,Defender
26,186,29.0,62.8275862068966,0.0689655172413793,0.0344827586206896,0.206896551724138,0.0,0.3,80.2,1.2,Defender
25,167,113.0,75.3362831858407,0.0353982300884955,0.079646017699115,0.0619469026548672,0.0,0.6,84.2,0.4,Defender
22,188,52.0,79.1346153846154,0.0192307692307692,0.0192307692307692,0.25,0.0192307692307692,0.3,87.7,2.0,Defender
25,179,11.0,77.7272727272727,0.272727272727273,0.0,0.181818181818182,0.0,0.7,83.6,0.4,Defender
27,193,226.0,86.2345132743363,0.0221238938053097,0.0309734513274336,0.128318584070796,0.0044247787610619,0.4,79.2,2.6,Defender
28,181,94.0,78.8723404255319,0.0212765957446808,0.0212765957446808,0.117021276595745,0.0319148936170212,0.3,85.5,1.8,Defender
27,178,11.0,89.6363636363636,0.0,0.0909090909090909,0.181818181818182,0.0,0.2,75.0,0.7,Defender
25,188,6.0,20.0,0.0,0.0,0.0,0.0,0.2,66.7,0.5,Defender
28,193,194.0,77.8865979381443,0.0463917525773195,0.0103092783505154,0.0979381443298969,0.0154639175257731,0.7,79.0,2.6,Defender
32,180,108.0,74.0833333333333,0.0,0.0092592592592592,0.175925925925926,0.0,0.1,79.3,0.9,Defender
19,195,20.0,41.15,0.1,0.0,0.25,0.0,0.4,87.0,1.2,Defender
19,194,13.0,74.0769230769231,0.0,0.0,0.0769230769230769,0.0,0.4,87.3,1.2,Defender
23,186,71.0,73.4225352112676,0.028169014084507,0.028169014084507,0.0845070422535211,0.0140845070422535,0.4,88.4,1.7,Defender
29,184,163.0,78.3558282208589,0.0306748466257668,0.0061349693251533,0.116564417177914,0.0061349693251533,0.3,82.7,2.0,Defender
30,190,190.0,78.9263157894737,0.0684210526315789,0.0157894736842105,0.173684210526316,0.0157894736842105,0.5,85.6,2.2,Defender
29,173,53.0,68.7735849056604,0.0,0.0188679245283018,0.0943396226415094,0.0,0.1,76.3,0.7,Defender
31,190,441.0,83.9410430839002,0.0476190476190476,0.0226757369614512,0.147392290249433,0.0090702947845804,0.7,87.5,1.9,Defender
28,188,180.0,86.6111111111111,0.0388888888888888,0.0166666666666666,0.116666666666667,0.0055555555555555,0.4,80.8,3.5,Defender
26,190,25.0,72.56,0.04,0.0,0.24,0.0,0.8,71.6,2.4,Defender
24,188,71.0,69.7746478873239,0.0,0.0,0.154929577464789,0.0140845070422535,0.3,86.4,1.4,Defender
26,188,115.0,81.104347826087,0.0521739130434782,0.017391304347826,0.147826086956522,0.0260869565217391,0.7,79.3,1.3,Defender
23,198,6.0,17.5,0.0,0.0,0.0,0.0,0.0,84.8,1.0,Defender
24,191,111.0,80.1531531531532,0.018018018018018,0.036036036036036,0.234234234234234,0.027027027027027,0.4,85.5,2.6,Defender
25,192,142.0,80.1830985915493,0.0140845070422535,0.0211267605633802,0.161971830985916,0.028169014084507,0.6,79.1,2.6,Defender
25,191,34.0,77.7941176470588,0.117647058823529,0.0,0.441176470588235,0.0294117647058823,0.9,85.3,2.0,Defender
25,184,107.0,74.1775700934579,0.02803738317757,0.0,0.224299065420561,0.0,0.4,85.8,2.6,Defender
33,188,182.0,79.1153846153846,0.0439560439560439,0.0219780219780219,0.28021978021978,0.0164835164835164,0.3,85.8,1.7,Defender
29,186,243.0,82.7242798353909,0.0864197530864197,0.0329218106995884,0.135802469135802,0.0123456790123456,0.7,81.2,3.6,Defender
24,186,62.0,74.0161290322581,0.0483870967741935,0.0,0.193548387096774,0.032258064516129,0.5,86.9,1.7,Defender
24,191,12.0,90.0,0.166666666666667,0.166666666666667,0.25,0.0,1.4,83.3,3.8,Defender
30,188,241.0,84.0248962655602,0.0373443983402489,0.0207468879668049,0.236514522821577,0.0124481327800829,0.6,78.9,1.8,Defender
23,188,24.0,83.0416666666667,0.0416666666666666,0.0,0.291666666666667,0.0,0.5,85.9,1.9,Defender
22,182,56.0,74.3035714285714,0.0357142857142857,0.107142857142857,0.107142857142857,0.0178571428571428,0.4,77.0,0.9,Defender
33,184,371.0,84.8436657681941,0.059299191374663,0.0296495956873315,0.16711590296496,0.0161725067385444,0.4,85.7,1.5,Defender
29,186,279.0,77.831541218638,0.03584229390681,0.021505376344086,0.222222222222222,0.017921146953405,0.4,87.8,1.7,Defender
29,187,142.0,84.7816901408451,0.056338028169014,0.0140845070422535,0.112676056338028,0.0070422535211267,0.5,90.9,3.0,Defender
28,185,199.0,79.8592964824121,0.0201005025125628,0.0050251256281407,0.281407035175879,0.0402010050251256,0.3,86.9,1.9,Defender
24,191,110.0,68.1545454545455,0.0454545454545454,0.0,0.236363636363636,0.0181818181818181,0.4,85.9,1.8,Defender
28,189,193.0,82.0259067357513,0.077720207253886,0.0103626943005181,0.129533678756477,0.0,0.4,85.5,1.9,Defender
24,183,52.0,52.6538461538462,0.0192307692307692,0.0576923076923076,0.230769230769231,0.0192307692307692,0.3,81.9,0.7,Defender
23,194,76.0,79.1578947368421,0.0394736842105263,0.0394736842105263,0.302631578947368,0.0263157894736842,0.6,78.9,2.6,Defender
27,192,169.0,76.7751479289941,0.0236686390532544,0.0414201183431952,0.165680473372781,0.029585798816568,0.4,79.6,1.8,Defender
26,183,198.0,69.5505050505051,0.0505050505050505,0.0757575757575757,0.0909090909090909,0.005050505050505,0.8,85.5,1.1,Defender
18,175,2.0,16.0,0.0,0.0,0.0,0.0,0.5,62.5,0.5,Defender
23,186,99.0,82.5151515151515,0.0303030303030303,0.0303030303030303,0.0909090909090909,0.0202020202020202,0.4,82.8,1.5,Defender
28,187,61.0,73.0327868852459,0.0327868852459016,0.0491803278688524,0.0655737704918032,0.0327868852459016,0.3,85.6,2.2,Defender
29,192,43.0,79.4418604651163,0.0,0.0232558139534883,0.395348837209302,0.0697674418604651,0.2,89.8,2.6,Defender
23,187,73.0,85.3561643835617,0.0273972602739726,0.0,0.164383561643836,0.0273972602739726,0.3,87.4,1.7,Defender
29,178,19.0,67.9473684210526,0.0,0.0,0.0,0.0,1.2,80.8,1.2,Defender
32,186,296.0,82.3513513513514,0.0844594594594594,0.0472972972972973,0.283783783783784,0.0101351351351351,1.0,78.0,1.9,Defender
35,186,201.0,82.8756218905473,0.0099502487562189,0.0298507462686567,0.109452736318408,0.0149253731343283,0.5,78.6,1.7,Defender
33,188,338.0,87.689349112426,0.0325443786982248,0.0266272189349112,0.218934911242604,0.0029585798816568,0.5,77.3,1.8,Defender
27,190,58.0,73.9137931034483,0.0172413793103448,0.0517241379310344,0.155172413793103,0.0,0.5,84.1,1.6,Defender
23,185,39.0,78.8717948717949,0.0256410256410256,0.0,0.102564102564103,0.0256410256410256,0.2,85.2,0.8,Defender
24,186,46.0,77.6086956521739,0.0,0.0217391304347826,0.239130434782609,0.0,0.5,82.6,0.9,Defender
26,180,48.0,74.8541666666667,0.0208333333333333,0.0416666666666666,0.145833333333333,0.0,0.6,77.1,0.9,Defender
30,184,128.0,84.7265625,0.046875,0.0078125,0.1953125,0.03125,0.4,85.4,2.3,Defender
27,180,124.0,67.1370967741936,0.0241935483870967,0.0161290322580645,0.104838709677419,0.0080645161290322,0.3,81.0,2.2,Defender
29,185,63.0,79.8888888888889,0.0317460317460317,0.0,0.206349206349206,0.0158730158730158,0.6,81.9,2.0,Defender
24,190,31.0,84.7096774193548,0.032258064516129,0.0,0.225806451612903,0.032258064516129,0.3,86.2,2.1,Defender
32,192,386.0,88.0466321243523,0.0699481865284974,0.0284974093264248,0.178756476683938,0.0233160621761658,0.8,84.7,3.0,Defender
19,187,2.0,25.5,0.0,0.0,0.5,0.0,0.0,78.1,0.5,Defender
32,188,351.0,83.3076923076923,0.0313390313390313,0.0142450142450142,0.145299145299145,0.0113960113960113,0.6,78.0,3.5,Defender
31,186,86.0,86.3720930232558,0.0465116279069767,0.0116279069767441,0.151162790697674,0.0,0.5,79.8,2.3,Defender
19,186,9.0,73.4444444444444,0.0,0.0,0.333333333333333,0.0,0.0,83.5,1.0,Defender
23,180,63.0,57.8571428571429,0.0158730158730158,0.0476190476190476,0.0952380952380952,0.0,0.3,74.6,0.9,Defender
22,187,53.0,75.0566037735849,0.0377358490566037,0.0566037735849056,0.113207547169811,0.0,0.2,84.5,1.6,Defender
24,185,210.0,87.6380952380952,0.0285714285714285,0.0333333333333333,0.180952380952381,0.0,0.5,80.8,3.6,Defender
22,183,52.0,70.2884615384615,0.0769230769230769,0.0384615384615384,0.0961538461538461,0.0,0.9,75.8,4.3,Defender
27,190,99.0,73.9191919191919,0.0202020202020202,0.0303030303030303,0.151515151515152,0.0,0.7,82.1,4.1,Defender
21,189,4.0,89.75,0.0,0.0,0.25,0.0,0.8,85.8,2.3,Defender
33,183,113.0,81.6194690265487,0.0176991150442477,0.0,0.123893805309735,0.0088495575221238,0.4,85.6,1.2,Defender
22,183,7.0,39.0,0.0,0.0,0.0,0.0,0.6,78.4,1.3,Defender
24,173,89.0,74.4044943820225,0.0,0.0112359550561797,0.325842696629214,0.0449438202247191,0.3,86.1,0.9,Defender
23,179,8.0,27.375,0.0,0.0,0.25,0.0,0.3,74.2,0.8,Defender
23,191,152.0,70.9473684210526,0.0131578947368421,0.0328947368421052,0.131578947368421,0.006578947368421,0.3,85.2,1.2,Defender
31,196,172.0,80.2093023255814,0.0406976744186046,0.0174418604651162,0.13953488372093,0.0,0.6,75.9,3.6,Defender
23,185,70.0,74.7571428571429,0.0142857142857142,0.0,0.157142857142857,0.0142857142857142,0.4,86.2,1.6,Defender
25,186,31.0,69.0645161290323,0.0967741935483871,0.0,0.161290322580645,0.0,0.9,85.0,3.0,Defender
26,194,98.0,82.4489795918367,0.0714285714285714,0.0408163265306122,0.244897959183673,0.0408163265306122,0.3,85.6,1.6,Defender
22,190,56.0,74.8214285714286,0.0357142857142857,0.0,0.0178571428571428,0.0178571428571428,0.3,83.8,1.3,Defender
26,184,153.0,79.9019607843137,0.0261437908496732,0.0326797385620915,0.130718954248366,0.0065359477124183,0.6,81.4,1.8,Defender
31,193,245.0,87.0816326530612,0.036734693877551,0.0122448979591836,0.151020408163265,0.0081632653061224,0.6,84.6,3.7,Defender
33,184,51.0,85.4313725490196,0.0588235294117647,0.0196078431372549,0.274509803921569,0.0196078431372549,0.9,79.6,2.2,Defender
27,177,31.0,63.5806451612903,0.0,0.032258064516129,0.064516129032258,0.0,0.5,66.7,1.1,Defender
21,179,123.0,66.8455284552846,0.08130081300813,0.073170731707317,0.08130081300813,0.016260162601626,0.4,87.7,0.6,Defender
25,191,6.0,82.1666666666667,0.0,0.0,0.0,0.0,0.0,87.3,2.3,Defender
20,173,34.0,59.8235294117647,0.0,0.0588235294117647,0.088235294117647,0.0,0.3,74.9,1.2,Defender
23,191,2.0,9.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,Defender
33,185,324.0,83.3333333333333,0.0339506172839506,0.0185185185185185,0.17283950617284,0.0185185185185185,0.4,85.8,2.3,Defender
20,174,40.0,73.7,0.0,0.05,0.175,0.025,0.3,78.3,0.7,Defender
27,193,141.0,87.2695035460993,0.0070921985815602,0.0141843971631205,0.212765957446809,0.0212765957446808,0.3,85.4,1.5,Defender
21,188,3.0,52.6666666666667,0.0,0.0,0.333333333333333,0.0,0.0,82.4,1.3,Defender
22,192,11.0,67.8181818181818,0.0,0.0,0.0909090909090909,0.0,0.3,91.4,1.0,Defender
29,189,122.0,75.9672131147541,0.0327868852459016,0.0245901639344262,0.081967213114754,0.0081967213114754,0.4,80.9,2.3,Defender
21,182,77.0,65.1948051948052,0.0259740259740259,0.0259740259740259,0.0389610389610389,0.0,0.2,82.1,0.7,Defender
25,187,69.0,59.1159420289855,0.0144927536231884,0.0289855072463768,0.101449275362319,0.0,0.2,80.0,1.5,Defender
21,185,10.0,82.0,0.0,0.0,0.5,0.0,0.3,79.5,1.2,Defender
32,190,393.0,81.5903307888041,0.0610687022900763,0.0279898218829516,0.0839694656488549,0.005089058524173,0.5,90.0,1.9,Defender
28,191,161.0,80.7888198757764,0.0186335403726708,0.0372670807453416,0.111801242236025,0.0248447204968944,0.4,85.0,1.7,Defender
24,190,79.0,72.5189873417722,0.050632911392405,0.0126582278481012,0.189873417721519,0.0253164556962025,0.5,77.6,2.1,Defender
28,183,169.0,79.1479289940829,0.0650887573964497,0.0177514792899408,0.272189349112426,0.0118343195266272,0.7,82.1,2.5,Defender
30,185,75.0,83.52,0.0533333333333333,0.0133333333333333,0.253333333333333,0.0,0.5,72.3,1.9,Defender
32,185,294.0,88.0034013605442,0.0544217687074829,0.0238095238095238,0.156462585034014,0.0136054421768707,0.8,78.8,3.9,Defender
26,191,25.0,78.6,0.08,0.04,0.24,0.04,0.8,79.5,2.2,Defender
25,180,54.0,66.3148148148148,0.0185185185185185,0.0555555555555555,0.12962962962963,0.0,0.1,74.8,0.7,Defender
23,191,61.0,78.3606557377049,0.0,0.0163934426229508,0.245901639344262,0.0,0.4,81.7,2.3,Defender
29,184,87.0,74.5862068965517,0.0114942528735632,0.0229885057471264,0.160919540229885,0.0114942528735632,0.5,84.8,0.9,Defender
31,191,324.0,84.9598765432099,0.0709876543209876,0.037037037037037,0.0895061728395061,0.0030864197530864,0.7,79.0,3.8,Defender
21,193,4.0,7.75,0.0,0.0,0.0,0.0,0.5,67.1,0.0,Defender
24,187,24.0,37.1666666666667,0.125,0.0416666666666666,0.0416666666666666,0.0416666666666666,1.0,72.8,1.4,Forward
26,195,145.0,65.5103448275862,0.317241379310345,0.0413793103448275,0.227586206896552,0.0275862068965517,2.3,57.4,2.9,Forward
38,193,552.0,64.0742753623188,0.384057971014493,0.132246376811594,0.101449275362319,0.0108695652173913,2.4,67.6,2.7,Forward
25,183,145.0,61.0137931034483,0.344827586206897,0.096551724137931,0.117241379310345,0.0068965517241379,1.7,77.6,1.0,Forward
24,190,223.0,67.9730941704036,0.439461883408072,0.0762331838565022,0.085201793721973,0.0089686098654708,2.7,69.5,1.5,Forward
18,173,63.0,45.984126984127,0.285714285714286,0.0158730158730158,0.174603174603175,0.0,1.5,72.6,0.4,Forward
36,185,623.0,82.1508828250401,0.768860353130016,0.160513643659711,0.0914927768860353,0.0032102728731942,3.7,74.5,2.0,Forward
23,177,14.0,15.6428571428571,0.0,0.0,0.0714285714285714,0.0,0.6,57.9,0.4,Forward
28,188,83.0,55.5903614457831,0.27710843373494,0.0963855421686747,0.0481927710843373,0.0,1.7,72.6,1.5,Forward
25,192,46.0,44.0217391304348,0.282608695652174,0.0,0.0652173913043478,0.0,1.2,62.7,1.3,Forward
26,191,146.0,46.4041095890411,0.116438356164384,0.047945205479452,0.116438356164384,0.0,1.2,77.4,1.2,Forward
22,178,10.0,23.1,0.1,0.0,0.1,0.0,0.9,58.9,0.8,Forward
22,181,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward
22,173,24.0,17.7083333333333,0.0,0.0,0.0,0.0,0.2,72.9,0.1,Forward
26,175,110.0,75.3636363636364,0.372727272727273,0.209090909090909,0.0909090909090909,0.0181818181818181,2.1,64.0,0.6,Forward
24,177,7.0,21.0,0.142857142857143,0.0,0.0,0.0,0.4,75.0,0.3,Forward
24,178,7.0,38.7142857142857,0.0,0.0,0.285714285714286,0.0,1.0,84.1,0.3,Forward
24,176,120.0,69.6333333333333,0.316666666666667,0.0666666666666666,0.0583333333333333,0.0083333333333333,2.5,77.3,0.6,Forward
18,178,31.0,31.5483870967742,0.032258064516129,0.032258064516129,0.0,0.0,0.8,80.3,0.3,Forward
19,180,25.0,24.0,0.0,0.04,0.0,0.0,0.2,82.8,0.1,Forward
21,195,79.0,55.2151898734177,0.189873417721519,0.0379746835443038,0.0759493670886076,0.0,1.2,69.0,1.2,Forward
17,184,3.0,4.66666666666667,0.0,0.0,0.333333333333333,0.0,0.7,69.2,0.0,Forward
30,180,41.0,73.8780487804878,0.317073170731707,0.121951219512195,0.048780487804878,0.0,2.0,71.1,2.2,Forward
