Protocol,Compounds,InputFields,Iterations,NumPending,Hour,Day,Class
F,104.0,528.0,20,4.0,16.216667,Wed,VF
F,97.0,533.0,20,32.0,10.15,Fri,VF
F,99.0,539.0,20,51.0,9.966667,Fri,VF
F,99.0,541.0,20,92.0,10.8,Wed,VF
F,100.0,565.0,20,115.0,10.416667,Fri,VF
F,105.0,572.0,20,155.0,16.55,Wed,VF
F,96.0,707.0,20,283.0,13.833333,Tue,VF
F,104.0,742.0,20,0.0,16.416667,Fri,VF
F,102.0,814.0,20,23.0,16.75,Fri,VF
F,98.0,910.0,20,376.0,16.216667,Fri,F
F,102.0,1781.0,20,215.0,16.8,Thu,F
F,96.0,1787.0,20,324.0,16.4,Thu,F
F,111.0,195.0,20,0.0,18.566667,Mon,VF
F,128.0,294.0,20,0.0,22.4,Wed,VF
F,114.0,2030.0,20,0.0,19.7,Thu,F
F,117.0,11293.0,20,0.0,20.716667,Wed,L
F,123.0,4496.0,20,0.0,7.666667,Thu,M
F,122.0,783.0,20,0.0,16.85,Fri,VF
F,133.0,781.0,20,46.0,16.516667,Fri,VF
F,20.0,171.0,20,0.0,14.083333,Mon,VF
F,147.0,965.0,20,110.0,16.283333,Fri,F
F,147.0,2407.0,20,11.0,7.966667,Fri,VF
F,150.0,209.0,10,3.0,10.25,Wed,VF
F,140.0,372.0,20,0.0,4.616667,Fri,VF
F,142.0,372.0,20,13.0,4.866667,Fri,VF
F,148.0,409.0,20,0.0,5.583333,Fri,VF
F,155.0,1508.0,20,184.0,17.833333,Thu,F
F,154.0,650.0,10,2.0,9.25,Fri,VF
F,142.0,659.0,10,0.0,15.916667,Fri,VF
F,152.0,659.0,10,1.0,10.7,Thu,VF
F,1506.0,716.0,20,55.0,14.066667,Tue,F
F,155.0,565.0,20,0.0,10.0,Fri,VF
F,156.0,570.0,20,94.0,10.883333,Wed,VF
F,146.0,577.0,20,0.0,10.433333,Fri,VF
F,144.0,574.0,20,30.0,10.183333,Fri,VF
F,150.0,580.0,20,61.0,16.6,Wed,VF
F,152.0,589.0,20,64.0,16.266667,Wed,VF
F,159.0,386.0,20,153.0,20.866667,Mon,VF
F,174.0,1804.0,100,0.0,13.916667,Fri,M
F,177.0,1965.0,20,183.0,15.833333,Thu,F
F,176.0,1975.0,20,0.0,13.733333,Thu,VF
F,176.0,1996.0,20,113.0,14.45,Thu,F
F,192.0,366.0,20,77.0,9.5,Thu,VF
F,24.0,507.0,20,0.0,11.55,Mon,VF
F,24.0,137.0,20,0.0,16.616667,Thu,VF
F,20.0,428.0,20,0.0,14.166667,Fri,VF
F,202.0,589.0,20,33.0,9.483333,Mon,VF
F,223.0,2084.0,20,0.0,14.883333,Tue,M
F,225.0,3733.0,20,0.0,18.166667,Mon,M
F,216.0,4768.0,20,0.0,10.066667,Tue,M
F,230.0,1788.0,20,0.0,22.05,Wed,M
F,223.0,914.0,20,0.0,18.083333,Mon,F
F,232.0,1993.0,20,0.0,9.933333,Tue,M
F,229.0,5257.0,20,0.0,13.65,Fri,M
F,235.0,1182.0,20,155.0,11.216667,Fri,VF
F,26.0,1232.0,20,0.0,9.966667,Thu,F
F,232.0,634.0,20,31.0,10.483333,Fri,VF
F,229.0,689.0,20,132.0,15.766667,Fri,F
F,236.0,1059.0,20,197.0,16.083333,Fri,M
F,242.0,1110.0,20,0.0,7.983333,Mon,F
F,233.0,1299.0,20,196.0,11.3,Fri,F
F,239.0,156.0,20,136.0,11.383333,Fri,VF
F,31.0,806.0,20,0.0,11.066667,Wed,VF
F,31.0,826.0,20,0.0,16.0,Mon,F
F,23.0,2351.0,20,24.0,17.0,Mon,VF
F,2512.0,4395.0,20,0.0,15.083333,Wed,L
F,2510.0,1699.0,20,0.0,10.45,Wed,L
F,2513.0,1731.0,20,0.0,12.95,Tue,L
F,2517.0,1788.0,20,0.0,10.55,Wed,L
F,2511.0,1842.0,20,0.0,19.2,Tue,L
F,2506.0,2255.0,20,0.0,11.766667,Wed,L
F,2513.0,2554.0,20,0.0,11.366667,Wed,L
F,2512.0,1834.0,20,0.0,18.216667,Tue,L
F,2518.0,215.0,20,0.0,18.433333,Mon,F
F,2518.0,2678.0,20,0.0,14.5,Tue,L
F,29.0,526.0,20,0.0,16.3,Fri,VF
F,20.0,546.0,20,0.0,17.233333,Tue,VF
F,28.0,553.0,20,0.0,9.233333,Wed,VF
F,24.0,588.0,20,0.0,16.116667,Fri,VF
F,30.0,652.0,20,0.0,11.0,Wed,VF
F,27.0,660.0,20,0.0,16.55,Fri,VF
F,21.0,147.0,20,0.0,11.0,Wed,VF
F,28.0,315.0,20,0.0,16.45,Wed,VF
F,23.0,362.0,20,0.0,10.233333,Fri,VF
F,32.0,399.0,20,0.0,9.916667,Fri,VF
F,28.0,413.0,20,0.0,10.666667,Wed,VF
F,33.0,431.0,20,0.0,10.05,Fri,VF
F,20.0,467.0,20,0.0,16.166667,Wed,VF
F,33.0,465.0,20,0.0,11.016667,Wed,VF
F,25.0,589.0,20,0.0,10.316667,Wed,M
F,302.0,1717.0,20,0.0,15.95,Fri,M
F,308.0,1824.0,20,2184.0,16.466667,Fri,M
F,310.0,2458.0,20,917.0,14.85,Fri,M
F,3141.0,9041.0,20,2.0,16.666667,Wed,L
F,38.0,942.0,100,0.0,10.833333,Tue,F
F,36.0,940.0,100,0.0,10.866667,Tue,F
F,28.0,1421.0,100,0.0,15.9,Thu,M
F,25.0,242.0,100,0.0,8.866667,Thu,VF
F,27.0,358.0,100,0.0,10.016667,Thu,F
F,24.0,3608.0,100,0.0,10.9,Thu,M
F,33.0,3605.0,100,0.0,18.2,Tue,L
F,26.0,461.0,100,0.0,10.3,Thu,F
F,26.0,466.0,100,0.0,17.75,Tue,F
F,321.0,170.0,20,114.0,13.8,Mon,VF
F,333.0,166.0,20,42.0,11.45,Thu,VF
F,29.0,690.0,100,0.0,16.15,Mon,F
F,33.0,704.0,100,0.0,16.05,Mon,F
F,35.0,766.0,100,0.0,15.783333,Mon,F
F,27.0,774.0,100,0.0,15.85,Mon,F
F,45.0,1749.0,20,2.0,10.633333,Tue,VF
F,36.0,1757.0,20,104.0,13.9,Tue,F
F,408.0,167.0,20,3.0,10.533333,Thu,VF
F,414.0,65.0,20,139.0,14.516667,Thu,M
F,423.0,9137.0,20,0.0,11.95,Fri,L
F,427.0,52.0,20,0.0,16.666667,Mon,VF
F,425.0,200.0,20,0.0,14.816667,Tue,VF
F,437.0,3724.0,20,3250.0,13.583333,Mon,L
F,47.0,993.0,20,0.0,15.5,Tue,VF
F,40.0,1105.0,20,0.0,11.466667,Tue,F
F,48.0,3450.0,20,0.0,15.816667,Tue,F
F,48.0,3481.0,20,0.0,14.3,Wed,F
F,438.0,185.0,20,0.0,11.616667,Mon,VF
F,443.0,1140.0,20,477.0,12.033333,Mon,M
F,450.0,1184.0,20,0.0,14.75,Tue,M
F,461.0,1188.0,20,0.0,14.0,Tue,M
F,453.0,1191.0,20,0.0,14.016667,Tue,M
F,464.0,493.0,11,3.0,16.366667,Thu,F
F,456.0,63.0,20,3.0,14.283333,Wed,F
F,42.0,746.0,20,0.0,17.433333,Fri,VF
F,49.0,841.0,20,0.0,17.466667,Fri,VF
F,50.0,1014.0,20,0.0,10.65,Fri,F
F,44.0,1175.0,20,0.0,12.2,Fri,F
F,42.0,2026.0,20,1.0,17.4,Fri,VF
F,45.0,2526.0,20,46.0,11.983333,Fri,VF
F,494.0,731.0,20,5.0,13.9,Tue,VF
F,46.0,501.0,20,0.0,16.5,Wed,VF
F,57.0,502.0,20,0.0,9.95,Fri,VF
F,55.0,514.0,20,0.0,10.75,Wed,VF
F,50.0,520.0,20,0.0,10.083333,Fri,VF
F,44.0,542.0,20,0.0,16.2,Wed,VF
F,57.0,622.0,20,0.0,17.266667,Tue,VF
F,56.0,683.0,20,0.0,16.366667,Fri,VF
F,46.0,743.0,20,0.0,16.166667,Fri,VF
F,52.0,822.0,20,0.0,16.75,Mon,F
F,43.0,840.0,20,0.0,16.633333,Fri,F
F,50.0,485.0,20,0.0,10.3,Fri,VF
F,590.0,1125.0,20,16.0,13.616667,Mon,F
F,61.0,1277.0,20,0.0,9.4,Wed,F
F,60.0,627.0,20,0.0,15.483333,Thu,F
F,697.0,305.0,20,0.0,15.683333,Wed,F
F,69.0,867.0,20,0.0,14.15,Wed,F
F,76.0,714.0,20,0.0,20.866667,Wed,F
F,79.0,1810.0,50,0.0,13.166667,Thu,F
F,789.0,5569.0,20,4.0,17.966667,Wed,M
F,782.0,5571.0,20,5.0,13.933333,Fri,M
F,786.0,174.0,20,0.0,21.666667,Tue,VF
F,788.0,5572.0,20,221.0,14.033333,Fri,M
F,783.0,5574.0,20,360.0,14.433333,Fri,M
F,781.0,5574.0,20,64.0,14.333333,Fri,M
F,777.0,435.0,20,17.0,16.25,Mon,VF
F,75.0,3293.0,20,8.0,10.85,Tue,F
F,894.0,97.0,20,2970.0,17.466667,Tue,VF
F,894.0,1037.0,20,3268.0,17.55,Tue,F
F,889.0,1484.0,20,3427.0,17.616667,Tue,M
F,885.0,2061.0,20,15.0,16.816667,Fri,F
F,890.0,277.0,20,3539.0,17.666667,Tue,M
F,91.0,1060.0,20,0.0,10.466667,Tue,F
F,100.0,2347.0,20,0.0,10.283333,Sat,F
F,104.0,2359.0,20,0.0,11.616667,Sat,F
G,99.0,69.0,20,0.0,18.5,Wed,VF
G,1055.0,126.0,10,164.0,10.666667,Thu,F
G,1059.0,134.0,10,1.0,8.683333,Thu,VF
G,1060.0,130.0,10,1.0,8.766667,Thu,VF
G,1056.0,131.0,10,0.0,13.616667,Wed,M
G,1054.0,131.0,10,4.0,12.766667,Thu,VF
G,1053.0,136.0,10,0.0,9.95,Mon,VF
G,1063.0,132.0,10,17.0,13.566667,Wed,VF
G,1053.0,133.0,10,1.0,8.583333,Thu,VF
G,1055.0,135.0,10,1.0,8.916667,Thu,F
G,1068.0,131.0,10,5.0,13.583333,Wed,VF
G,1057.0,132.0,10,5.0,13.583333,Wed,VF
G,1053.0,133.0,10,9.0,8.566667,Thu,VF
G,1068.0,131.0,10,1.0,13.516667,Wed,VF
G,1063.0,224.0,10,0.0,14.266667,Mon,F
G,1064.0,89.0,10,10.0,5.35,Fri,VF
G,1064.0,91.0,10,14.0,5.366667,Fri,VF
G,1066.0,90.0,10,1.0,5.366667,Fri,VF
G,1055.0,92.0,10,1.0,6.033333,Fri,VF
G,1063.0,92.0,10,1.0,5.883333,Fri,VF
G,1066.0,93.0,10,2.0,6.05,Fri,F
G,1068.0,88.0,10,3.0,5.333333,Fri,VF
G,1057.0,90.0,10,2.0,6.716667,Fri,VF
G,1055.0,86.0,10,1.0,6.05,Fri,VF
G,1061.0,87.0,10,1.0,6.016667,Fri,VF
G,1066.0,91.0,10,2.0,6.716667,Fri,VF
G,1067.0,91.0,10,1.0,5.916667,Fri,VF
G,1058.0,88.0,10,2.0,6.75,Fri,F
G,1058.0,88.0,10,7.0,6.033333,Fri,VF
G,118.0,142.0,20,58.0,14.033333,Mon,VF
G,117.0,32.0,20,0.0,18.7,Wed,VF
G,123.0,233.0,20,3878.0,13.316667,Mon,M
G,133.0,217.0,20,189.0,17.183333,Tue,F
G,1295.0,132.0,15,81.0,16.166667,Wed,L
G,1342.0,133.0,10,25.0,17.1,Thu,VF
G,1341.0,134.0,20,1.0,10.966667,Thu,F
G,133.0,239.0,20,114.0,16.8,Fri,VF
G,139.0,242.0,20,144.0,9.433333,Mon,VF
G,142.0,241.0,20,127.0,10.65,Mon,VF
G,130.0,31.0,20,38.0,9.566667,Mon,VF
G,134.0,36.0,20,237.0,9.516667,Mon,VF
G,144.0,115.0,20,107.0,9.5,Mon,VF
G,144.0,77.0,20,32.0,9.466667,Mon,VF
G,140.0,10.0,20,59.0,9.516667,Mon,VF
G,20.0,10.0,15,0.0,15.283333,Mon,VF
G,1405.0,128.0,10,6.0,11.8,Wed,VF
G,1416.0,133.0,10,0.0,20.533333,Tue,VF
G,1412.0,129.0,10,0.0,11.033333,Wed,M
G,1405.0,128.0,10,17.0,22.183333,Tue,VF
G,1414.0,134.0,10,6.0,11.783333,Wed,VF
G,1406.0,135.0,10,7.0,18.65,Tue,VF
G,1411.0,130.0,10,1.0,6.983333,Wed,VF
G,1420.0,129.0,10,219.0,10.85,Wed,M
G,1406.0,131.0,10,8.0,15.6,Tue,VF
G,149.0,426.0,20,19.0,7.966667,Fri,VF
G,141.0,278.0,20,382.0,17.866667,Thu,F
G,155.0,440.0,20,0.0,12.95,Wed,VF
G,156.0,76.0,20,0.0,13.216667,Wed,VF
G,150.0,94.0,20,0.0,13.766667,Wed,VF
G,159.0,225.0,20,38.0,17.483333,Tue,VF
G,160.0,155.0,20,0.0,18.333333,Tue,VF
G,159.0,157.0,20,30.0,17.3,Tue,VF
G,161.0,318.0,100,0.0,13.783333,Fri,M
G,20.0,33.0,20,0.0,16.233333,Fri,VF
G,171.0,31.0,20,0.0,1.366667,Thu,VF
G,177.0,483.0,20,232.0,15.733333,Tue,F
G,180.0,283.0,20,286.0,16.733333,Fri,F
G,225.0,51.0,20,0.0,17.766667,Fri,VF
G,227.0,706.0,20,0.0,15.033333,Tue,M
G,228.0,709.0,20,0.0,15.033333,Tue,M
G,218.0,888.0,20,0.0,15.35,Tue,M
G,227.0,888.0,20,0.0,15.366667,Tue,M
G,231.0,171.0,20,0.0,14.933333,Tue,F
G,228.0,174.0,20,0.0,14.933333,Tue,F
G,229.0,370.0,20,0.0,15.3,Tue,F
G,226.0,370.0,20,0.0,15.266667,Tue,F
G,231.0,312.0,20,82.0,18.15,Fri,VF
G,221.0,320.0,20,0.0,9.766667,Mon,VF
G,224.0,295.0,20,205.0,16.633333,Fri,F
G,232.0,342.0,20,35.0,14.133333,Tue,VF
G,222.0,168.0,200,0.0,18.133333,Fri,M
G,238.0,109.0,20,0.0,17.283333,Fri,F
G,238.0,116.0,20,0.0,18.116667,Fri,F
G,235.0,389.0,20,55.0,13.816667,Tue,F
G,239.0,218.0,20,0.0,7.9,Mon,F
G,229.0,219.0,10,33.0,8.216667,Mon,VF
G,231.0,273.0,20,29.0,11.616667,Mon,VF
G,234.0,314.0,20,0.0,15.016667,Tue,VF
G,237.0,383.0,20,0.0,14.933333,Tue,VF
G,243.0,38.0,20,0.0,19.35,Thu,VF
G,242.0,329.0,20,0.0,12.433333,Fri,VF
G,275.0,32.0,20,1.0,14.066667,Tue,VF
G,2723.0,123.0,20,0.0,0.083333,Thu,F
G,269.0,31.0,20,0.0,18.016667,Tue,VF
G,23.0,64.0,20,0.0,10.45,Wed,VF
G,29.0,74.0,20,0.0,13.966667,Wed,VF
G,279.0,172.0,200,0.0,16.95,Wed,M
G,290.0,170.0,200,0.0,18.016667,Fri,M
G,295.0,195.0,20,0.0,18.866667,Tue,VF
G,303.0,33.0,20,3.0,14.883333,Wed,VF
G,307.0,42.0,20,2.0,13.883333,Wed,VF
G,299.0,82.0,20,1.0,12.6,Wed,VF
G,300.0,19.0,20,4.0,16.4,Wed,VF
G,311.0,34.0,20,0.0,16.133333,Thu,VF
G,303.0,35.0,20,1.0,18.9,Thu,VF
G,312.0,39.0,20,0.0,15.633333,Thu,VF
G,322.0,160.0,20,0.0,13.716667,Mon,VF
G,28.0,141.0,100,0.0,16.166667,Tue,F
G,31.0,155.0,100,0.0,10.866667,Tue,F
G,3251.0,209.0,20,33.0,8.55,Mon,F
G,331.0,244.0,20,142.0,15.166667,Fri,F
G,354.0,421.0,20,0.0,16.8,Tue,VF
G,366.0,417.0,20,0.0,17.5,Fri,VF
G,354.0,427.0,20,0.0,17.133333,Tue,VF
G,3679.0,132.0,20,0.0,12.883333,Wed,M
G,3675.0,139.0,20,0.0,5.533333,Mon,M
G,3668.0,131.0,20,0.0,7.683333,Tue,M
G,362.0,128.0,20,0.0,10.2,Fri,F
G,366.0,206.0,50,0.0,11.15,Fri,M
G,3744.0,63.0,20,0.0,14.666667,Wed,VF
G,399.0,264.0,20,0.0,17.233333,Thu,F
G,32.0,206.0,20,0.0,11.566667,Fri,F
G,32.0,201.0,20,0.0,11.55,Fri,VF
G,399.0,29.0,20,0.0,9.7,Thu,VF
G,402.0,271.0,20,4.0,9.05,Tue,VF
G,401.0,63.0,20,3.0,12.533333,Thu,F
G,34.0,33.0,20,0.0,19.7,Mon,VF
G,42.0,41.0,20,0.0,18.45,Mon,VF
G,35.0,10.0,20,0.0,19.333333,Mon,VF
G,4512.0,50.0,20,5.0,16.6,Wed,F
G,447.0,230.0,20,0.0,14.8,Tue,F
G,450.0,229.0,20,0.0,14.016667,Tue,F
G,458.0,62.0,10,0.0,15.533333,Wed,VF
G,459.0,55.0,10,3.0,11.633333,Tue,F
G,465.0,62.0,10,0.0,16.65,Fri,VF
G,451.0,56.0,10,1.0,10.7,Thu,VF
G,453.0,60.0,10,3.0,9.9,Tue,F
G,468.0,411.0,20,6.0,1.883333,Fri,VF
G,47.0,41.0,20,0.0,15.933333,Mon,VF
G,537.0,215.0,20,130.0,22.216667,Mon,F
G,541.0,140.0,20,0.0,10.583333,Wed,VF
G,538.0,186.0,20,0.0,13.866667,Tue,VF
G,528.0,210.0,20,8.0,7.683333,Fri,VF
G,570.0,140.0,20,169.0,14.133333,Mon,F
G,54.0,11.0,20,0.0,18.116667,Wed,VF
G,66.0,10.0,20,0.0,17.4,Thu,VF
G,77.0,185.0,20,0.0,15.866667,Wed,VF
G,70.0,199.0,20,0.0,16.816667,Wed,F
G,77.0,182.0,20,0.0,16.5,Wed,F
G,76.0,400.0,20,0.0,10.433333,Tue,F
G,86.0,16.0,11,0.0,13.266667,Tue,VF
G,79.0,17.0,11,0.0,14.083333,Tue,VF
G,82.0,42.0,11,0.0,11.933333,Tue,VF
G,878.0,274.0,20,26.0,14.783333,Mon,F
G,106.0,64.0,20,0.0,17.95,Tue,VF
H,1006.0,427.0,20,109.0,14.0,Tue,F
H,99.0,301.0,20,0.0,13.833333,Tue,F
H,98.0,229.0,20,1.0,16.2,Wed,VF
H,100.0,243.0,20,1.0,10.166667,Fri,F
H,107.0,264.0,20,32.0,10.416667,Fri,VF
H,98.0,260.0,20,142.0,16.55,Wed,VF
H,102.0,273.0,20,0.0,16.45,Fri,F
H,103.0,283.0,20,0.0,16.733333,Fri,F
H,104.0,291.0,20,241.0,16.216667,Fri,F
H,93.0,289.0,20,2.0,9.983333,Fri,VF
H,100.0,292.0,20,0.0,10.8,Wed,VF
H,101.0,300.0,10,3.0,14.166667,Tue,M
H,102.0,306.0,10,3.0,10.733333,Tue,L
H,96.0,304.0,10,3.0,11.816667,Fri,L
H,105.0,307.0,20,0.0,16.766667,Thu,F
H,105.0,312.0,20,0.0,16.383333,Thu,F
H,108.0,317.0,20,0.0,19.833333,Wed,F
H,110.0,310.0,20,59.0,21.533333,Wed,F
H,20.0,14.0,20,0.0,17.2,Thu,VF
H,110.0,330.0,20,1.0,12.533333,Mon,F
H,120.0,331.0,20,0.0,14.033333,Mon,F
H,123.0,336.0,20,3751.0,13.316667,Mon,M
H,124.0,333.0,20,0.0,16.516667,Fri,F
H,127.0,357.0,20,0.0,16.833333,Fri,F
H,120.0,359.0,20,15.0,17.183333,Tue,F
H,141.0,394.0,20,0.0,16.783333,Fri,F
H,136.0,364.0,20,0.0,10.65,Mon,F
H,133.0,367.0,20,69.0,9.416667,Mon,F
H,136.0,110.0,20,0.0,9.583333,Mon,VF
H,129.0,158.0,20,184.0,9.516667,Mon,F
H,143.0,315.0,20,0.0,9.466667,Mon,VF
H,141.0,372.0,20,1.0,9.5,Mon,VF
H,131.0,16.0,20,80.0,9.533333,Mon,VF
H,142.0,416.0,20,57.0,16.283333,Fri,F
H,144.0,419.0,20,0.0,19.016667,Tue,M
H,148.0,193.0,20,0.0,8.466667,Fri,VF
H,143.0,227.0,20,0.0,4.866667,Fri,VF
H,146.0,233.0,20,0.0,5.583333,Fri,VF
H,156.0,435.0,20,99.0,12.966667,Wed,VF
H,154.0,232.0,20,41.0,13.233333,Wed,VF
H,145.0,289.0,20,263.0,13.783333,Wed,F
H,146.0,386.0,10,2.0,10.75,Thu,F
H,156.0,391.0,10,4.0,9.216667,Thu,L
H,151.0,395.0,10,1.0,16.166667,Fri,F
H,143.0,394.0,10,2.0,9.4,Fri,F
H,153.0,391.0,10,3.0,16.683333,Tue,M
H,153.0,395.0,10,3.0,10.516667,Wed,M
H,146.0,57.0,10,0.0,16.883333,Fri,F
H,150.0,57.0,10,0.0,16.066667,Wed,M
H,154.0,57.0,10,1.0,10.9,Thu,F
H,1504.0,418.0,20,8.0,14.066667,Tue,F
H,156.0,319.0,20,0.0,16.316667,Wed,F
H,143.0,338.0,20,0.0,10.2,Fri,F
H,143.0,344.0,20,0.0,16.583333,Wed,VF
H,158.0,341.0,20,51.0,10.016667,Fri,VF
H,146.0,343.0,20,0.0,10.483333,Fri,F
H,157.0,346.0,20,0.0,10.866667,Wed,VF
H,154.0,234.0,20,37.0,20.883333,Mon,F
H,160.0,431.0,20,1.0,17.483333,Tue,F
H,168.0,470.0,20,0.0,18.283333,Tue,M
H,161.0,501.0,100,0.0,15.133333,Fri,L
H,163.0,502.0,100,0.0,16.016667,Fri,L
H,178.0,510.0,20,0.0,13.833333,Thu,F
H,179.0,514.0,20,0.0,14.466667,Thu,F
H,177.0,513.0,20,0.0,15.833333,Thu,F
H,182.0,526.0,20,54.0,15.733333,Tue,F
H,186.0,29.0,20,0.0,15.1,Thu,VF
H,178.0,529.0,20,73.0,16.733333,Fri,F
H,20.0,44.0,20,0.0,16.616667,Thu,VF
H,20.0,50.0,20,0.0,14.183333,Fri,VF
H,20.0,55.0,20,0.0,11.55,Mon,VF
H,192.0,341.0,20,1.0,10.5,Mon,VF
H,185.0,350.0,20,94.0,11.183333,Mon,M
H,202.0,35.0,20,4.0,11.566667,Mon,VF
H,198.0,19.0,40,2.0,10.216667,Thu,VF
H,203.0,598.0,20,0.0,17.733333,Mon,F
H,207.0,602.0,20,0.0,17.466667,Mon,F
H,212.0,631.0,20,0.0,15.533333,Tue,L
H,223.0,598.0,20,0.0,15.666667,Tue,M
H,226.0,604.0,20,0.0,15.65,Tue,M
H,225.0,613.0,20,0.0,10.566667,Tue,L
H,221.0,644.0,20,0.0,15.466667,Tue,L
H,222.0,651.0,20,0.0,15.466667,Tue,L
H,219.0,654.0,20,0.0,18.8,Mon,L
H,221.0,377.0,40,0.0,8.383333,Fri,F
H,227.0,540.0,20,0.0,11.8,Tue,M
H,224.0,537.0,20,0.0,15.3,Tue,M
H,225.0,537.0,20,0.0,11.833333,Tue,M
H,225.0,542.0,20,0.0,15.3,Tue,M
H,230.0,543.0,20,0.0,18.6,Mon,L
H,225.0,616.0,20,0.0,10.566667,Tue,L
H,217.0,625.0,20,0.0,15.716667,Tue,L
H,224.0,626.0,20,0.0,15.75,Tue,L
H,219.0,646.0,20,28.0,18.183333,Fri,F
H,223.0,658.0,20,0.0,9.783333,Mon,F
H,236.0,646.0,20,14.0,16.633333,Fri,F
H,225.0,659.0,20,0.0,14.183333,Tue,F
H,221.0,659.0,20,0.0,11.216667,Fri,F
H,236.0,672.0,20,0.0,13.833333,Tue,F
H,221.0,676.0,20,10.0,13.3,Fri,M
H,231.0,529.0,200,0.0,21.766667,Fri,L
H,229.0,671.0,20,69.0,11.116667,Wed,F
H,28.0,62.0,20,0.0,9.95,Thu,VF
H,234.0,683.0,20,0.0,15.0,Tue,F
H,242.0,382.0,20,138.0,10.483333,Fri,F
H,230.0,409.0,20,122.0,15.816667,Fri,M
H,240.0,631.0,10,1.0,17.683333,Fri,F
H,234.0,634.0,20,186.0,16.3,Fri,M
H,238.0,631.0,20,0.0,8.416667,Mon,L
H,240.0,633.0,20,0.0,8.7,Mon,L
H,244.0,660.0,20,0.0,11.316667,Fri,F
H,233.0,99.0,20,0.0,11.383333,Fri,VF
H,245.0,691.0,20,51.0,14.883333,Tue,F
H,2411.0,415.0,20,1.0,11.25,Thu,F
H,249.0,691.0,20,0.0,12.5,Fri,F
H,253.0,695.0,20,2.0,17.15,Wed,F
H,254.0,709.0,20,17.0,11.616667,Mon,F
H,2514.0,127.0,20,0.0,18.666667,Mon,M
H,21.0,58.0,20,0.0,16.3,Fri,VF
H,29.0,62.0,20,0.0,16.45,Wed,VF
H,31.0,67.0,20,0.0,10.233333,Fri,VF
H,20.0,73.0,20,0.0,16.116667,Fri,VF
H,29.0,70.0,20,0.0,17.233333,Tue,VF
H,22.0,68.0,20,0.0,9.25,Wed,VF
H,22.0,78.0,20,0.0,9.916667,Fri,VF
H,278.0,790.0,20,2.0,11.583333,Wed,F
H,276.0,786.0,20,2.0,11.533333,Wed,F
H,274.0,787.0,20,6.0,16.8,Tue,F
H,277.0,796.0,20,8.0,9.45,Wed,F
H,2728.0,386.0,20,1.0,0.016667,Thu,F
H,280.0,787.0,20,0.0,14.65,Wed,F
H,279.0,790.0,20,1.0,12.15,Wed,F
H,269.0,781.0,20,9.0,14.0,Wed,F
H,277.0,799.0,20,0.0,17.066667,Tue,F
H,33.0,75.0,20,0.0,10.45,Wed,VF
H,28.0,80.0,20,0.0,13.933333,Wed,VF
H,24.0,79.0,20,0.0,10.166667,Wed,VF
H,286.0,526.0,200,0.0,20.566667,Wed,L
H,286.0,818.0,20,10.0,11.1,Wed,F
H,288.0,533.0,200,0.0,21.866667,Fri,L
H,35.0,88.0,20,0.0,16.4,Fri,VF
H,294.0,864.0,20,0.0,16.4,Wed,F
H,304.0,866.0,20,0.0,16.333333,Wed,M
H,26.0,88.0,20,0.0,11.7,Thu,VF
H,36.0,90.0,20,0.0,15.35,Thu,VF
H,32.0,85.0,20,0.0,14.6,Thu,VF
H,301.0,866.0,20,0.0,16.85,Fri,L
H,306.0,879.0,20,2233.0,16.866667,Fri,L
H,311.0,897.0,20,1038.0,14.916667,Fri,M
H,303.0,900.0,20,111.0,14.583333,Fri,F
H,3141.0,5297.0,20,132.0,17.783333,Wed,L
H,318.0,532.0,20,0.0,13.35,Mon,F
H,39.0,76.0,100,0.0,16.25,Tue,M
H,30.0,79.0,100,0.0,10.1,Thu,M
H,33.0,83.0,100,0.0,8.966667,Thu,M
H,38.0,91.0,100,0.0,10.933333,Tue,M
H,37.0,87.0,100,0.0,15.85,Thu,M
H,30.0,83.0,100,0.0,10.9,Tue,M
H,28.0,89.0,100,0.0,15.916667,Thu,M
H,38.0,94.0,100,0.0,10.383333,Thu,M
H,39.0,85.0,100,0.0,10.0,Fri,M
H,26.0,88.0,20,0.0,14.016667,Thu,VF
H,32.0,88.0,20,0.0,13.4,Thu,VF
H,28.0,93.0,20,0.0,15.633333,Thu,VF
H,37.0,90.0,100,0.0,10.6,Thu,M
H,24.0,97.0,100,0.0,17.8,Tue,M
H,29.0,91.0,20,0.0,11.983333,Thu,VF
H,327.0,105.0,20,12.0,13.816667,Mon,VF
H,331.0,104.0,20,1.0,11.45,Thu,VF
H,29.0,81.0,20,0.0,12.466667,Wed,F
H,38.0,79.0,20,0.0,12.8,Wed,F
H,25.0,85.0,100,0.0,15.816667,Mon,M
H,25.0,90.0,100,0.0,15.9,Mon,M
H,28.0,90.0,100,0.0,16.216667,Mon,M
H,38.0,94.0,100,0.0,16.116667,Mon,M
H,327.0,899.0,20,141.0,15.216667,Fri,F
H,27.0,82.0,20,0.0,13.9,Thu,VF
H,35.0,92.0,20,0.0,11.85,Thu,VF
H,3677.0,438.0,20,0.0,12.683333,Wed,L
H,3677.0,434.0,20,0.0,6.133333,Mon,L
H,3676.0,432.0,20,0.0,9.35,Tue,L
H,3691.0,180.0,20,0.0,16.25,Fri,M
H,369.0,780.0,50,0.0,13.15,Fri,L
H,3739.0,193.0,20,127.0,14.733333,Wed,F
H,3758.0,153.0,20,0.0,13.733333,Thu,M
